Booking ID,Customer ID,Age,Gender,Destination,Travel Mode,Package Type,Booking Date,Travel Start Date,Travel End Date,Number of Travelers,Cost per Person,Total Cost,Discount,Net Amount,Booking Source,Payment Method,Feedback Score
BK_10161,CUST_4232,65,Female,Sydney,Flight,Luxury,2024-10-22,2024-12-14,2024-12-18,2,690.6,1381.2,5.01,1376.19,Phone,Bank Transfer,1
BK_10162,CUST_5537,69,Female,Auckland,Flight,Budget,2023-05-04,2023-06-10,2023-06-18,3,4034.95,12104.85,1145.33,10959.52,Phone,Bank Transfer,4
BK_10163,CUST_4901,56,Male,Bangkok,Flight,Luxury,2023-12-17,2024-02-05,2024-02-09,6,3256.66,19539.96,846.58,18693.38,App,Credit Card,2
BK_10164,CUST_1188,59,Female,Auckland,Flight,Budget,2023-06-21,2023-08-12,2023-08-23,4,3253.47,13013.88,1285.83,11728.05,Website,Bank Transfer,5
BK_10165,CUST_2534,18,Male,New York,Train,Budget,2022-12-17,2023-01-28,2023-02-05,4,2302.71,9210.84,1637.67,7573.17,App,PayPal,2
BK_10166,CUST_3454,45,Female,New York,Bus,Budget,2023-04-12,2023-05-06,2023-05-17,2,4155.93,8311.86,179.93,8131.93,Website,Debit Card,4
BK_10167,CUST_3621,53,Female,Cairo,Bus,Premium,2023-11-23,2024-01-04,2024-01-10,4,3679.14,14716.56,26.3,14690.26,Website,Credit Card,1
BK_10168,CUST_5499,20,Male,Sydney,Train,Luxury,2024-05-26,2024-07-12,2024-07-23,5,1501.21,7506.05,870.82,6635.23,In-Office,Credit Card,1
BK_10169,CUST_2873,33,Female,Rome,Cruise,Budget,2023-11-26,2024-01-21,2024-01-29,1,1782.51,1782.51,236.75,1545.76,App,PayPal,5
BK_10170,CUST_1870,35,Female,Paris,Train,Standard,2024-10-09,2024-10-27,2024-11-02,3,2231.43,6694.29,792.37,5901.92,Website,Credit Card,4
BK_10171,CUST_2630,43,Female,Sydney,Train,Budget,2024-05-19,2024-07-18,2024-08-01,6,4089.9,24539.4,4627.68,19911.72,Website,Bank Transfer,2
BK_10172,CUST_4842,74,Male,Bangkok,Bus,Budget,2025-05-31,2025-06-20,2025-06-30,2,2652.55,5305.1,466.22,4838.88,Phone,PayPal,5
BK_10173,CUST_1147,21,Male,Rome,Bus,Standard,2023-04-23,2023-06-03,2023-06-17,4,3874.9,15499.6,2330.87,13168.73,App,PayPal,2
BK_10174,CUST_5980,37,Male,Sydney,Train,Premium,2023-05-06,2023-05-23,2023-05-30,6,4303.69,25822.14,5085.61,20736.53,In-Office,Credit Card,3
BK_10175,CUST_1525,75,Female,Dubai,Flight,Budget,2023-04-20,2023-05-24,2023-06-05,6,2597.33,15583.98,1685.03,13898.95,Website,Debit Card,1
BK_10176,CUST_5804,19,Male,Sydney,Flight,Luxury,2023-11-23,2023-12-30,2024-01-05,1,4517.37,4517.37,822.3,3695.07,Phone,Credit Card,2
BK_10177,CUST_5961,45,Female,Paris,Train,Premium,2023-06-28,2023-07-12,2023-07-18,6,4225.9,25355.4,670.52,24684.88,Website,PayPal,4
BK_10178,CUST_3687,54,Female,New York,Flight,Standard,2023-10-13,2023-11-21,2023-12-05,2,1577.01,3154.02,342.86,2811.16,Phone,Bank Transfer,2
BK_10179,CUST_4476,29,Male,Paris,Flight,Luxury,2025-01-30,2025-03-11,2025-03-14,2,1542.81,3085.62,393.31,2692.31,App,PayPal,5
BK_10180,CUST_3751,74,Female,Paris,Train,Luxury,2022-09-26,2022-11-11,2022-11-22,2,1681.58,3363.16,499.41,2863.75,Phone,Credit Card,4
BK_10181,CUST_1310,74,Female,Cairo,Bus,Luxury,2023-02-26,2023-04-27,2023-05-01,3,2655.57,7966.71,735.95,7230.76,In-Office,Bank Transfer,4
BK_10182,CUST_4941,73,Female,Tokyo,Bus,Luxury,2024-05-11,2024-07-07,2024-07-21,6,2623.68,15742.08,1639.38,14102.7,In-Office,Bank Transfer,1
BK_10183,CUST_1664,64,Female,Sydney,Train,Standard,2022-11-20,2023-01-12,2023-01-23,2,1213.33,2426.66,140.15,2286.51,Website,Debit Card,1
BK_10184,CUST_2595,36,Male,Auckland,Cruise,Standard,2023-02-02,2023-03-16,2023-03-24,1,2908.66,2908.66,436.45,2472.21,Website,Debit Card,2
BK_10185,CUST_3707,24,Male,Dubai,Train,Premium,2023-02-12,2023-03-11,2023-03-18,3,4630.68,13892.04,2645.37,11246.67,Website,Debit Card,5
BK_10186,CUST_5523,59,Male,Paris,Bus,Standard,2023-02-02,2023-03-04,2023-03-09,5,3779.89,18899.45,841.3,18058.15,Phone,Debit Card,4
BK_10187,CUST_4598,49,Female,Sydney,Cruise,Premium,2023-02-11,2023-03-17,2023-03-22,5,4469.99,22349.95,2436.82,19913.13,Website,PayPal,5
BK_10188,CUST_3774,67,Male,Cairo,Cruise,Standard,2024-09-21,2024-11-04,2024-11-09,2,4814.91,9629.82,1078.85,8550.97,App,Credit Card,2
BK_10189,CUST_5098,33,Female,Sydney,Flight,Budget,2023-12-10,2024-01-16,2024-01-29,2,1284.53,2569.06,364.49,2204.57,Phone,PayPal,2
BK_10190,CUST_4962,45,Female,Dubai,Cruise,Standard,2024-09-24,2024-11-13,2024-11-20,6,2141.67,12850.02,1442.89,11407.13,Website,PayPal,1
BK_10191,CUST_4925,55,Female,Auckland,Bus,Budget,2024-03-25,2024-04-14,2024-04-24,1,4259.81,4259.81,173.37,4086.44,Phone,Bank Transfer,2
BK_10192,CUST_5199,74,Female,Bangkok,Flight,Standard,2023-12-20,2024-02-02,2024-02-12,6,1523.46,9140.76,921.0,8219.76,App,PayPal,1
BK_10193,CUST_5976,71,Female,Bangkok,Train,Luxury,2023-03-11,2023-04-28,2023-05-03,5,2545.2,12726.0,1991.43,10734.57,Phone,Bank Transfer,4
BK_10194,CUST_4986,36,Female,Sydney,Cruise,Luxury,2022-09-20,2022-11-13,2022-11-18,4,1054.21,4216.84,619.57,3597.27,App,Debit Card,5
BK_10195,CUST_1384,61,Male,Auckland,Cruise,Luxury,2023-12-17,2024-01-15,2024-01-27,6,4644.42,27866.52,5250.67,22615.85,Phone,Credit Card,1
BK_10196,CUST_4284,64,Female,Auckland,Bus,Standard,2022-12-30,2023-01-14,2023-01-23,2,4881.82,9763.64,1915.01,7848.63,Website,Bank Transfer,5
BK_10197,CUST_2449,73,Male,Cairo,Flight,Luxury,2024-12-21,2025-01-08,2025-01-11,6,845.5,5073.0,888.05,4184.95,Website,PayPal,2
BK_10198,CUST_4775,35,Male,Paris,Cruise,Standard,2025-01-23,2025-02-16,2025-02-22,4,4023.18,16092.72,1889.2,14203.52,App,PayPal,4
BK_10199,CUST_1301,58,Female,Bangkok,Train,Premium,2024-05-06,2024-07-03,2024-07-06,4,2757.07,11028.28,100.62,10927.66,App,Debit Card,5
BK_10200,CUST_4342,46,Female,Bangkok,Flight,Luxury,2025-02-14,2025-03-09,2025-03-22,1,2738.2,2738.2,207.65,2530.55,In-Office,Debit Card,5
BK_10201,CUST_3665,66,Male,Paris,Train,Luxury,2022-06-17,2022-07-17,2022-07-21,3,1888.8,5666.4,303.88,5362.52,App,Credit Card,3
BK_10202,CUST_4445,25,Male,Tokyo,Bus,Luxury,2025-03-09,2025-03-27,2025-04-04,1,4418.1,4418.1,463.5,3954.6,Phone,Credit Card,4
BK_10203,CUST_2637,70,Male,Sydney,Train,Standard,2023-04-19,2023-05-07,2023-05-10,1,2932.08,2932.08,90.11,2841.97,App,Credit Card,2
BK_10204,CUST_3655,20,Female,Sydney,Train,Standard,2022-11-04,2022-11-21,2022-11-30,4,4914.88,19659.52,3760.51,15899.01,Website,Debit Card,2
BK_10205,CUST_1711,52,Female,Cairo,Flight,Budget,2024-04-27,2024-06-08,2024-06-11,3,3621.87,10865.61,1559.82,9305.79,App,Debit Card,5
BK_10206,CUST_5344,27,Female,Sydney,Cruise,Luxury,2023-09-17,2023-10-30,2023-11-09,5,3217.34,16086.7,558.19,15528.51,App,Bank Transfer,3
BK_10207,CUST_3765,62,Male,New York,Train,Luxury,2023-12-28,2024-02-06,2024-02-09,4,2863.64,11454.56,1279.41,10175.15,App,Credit Card,5
BK_10208,CUST_2110,72,Male,Auckland,Bus,Premium,2024-08-26,2024-09-13,2024-09-18,5,4764.83,23824.15,1972.68,21851.47,App,Bank Transfer,2
BK_10209,CUST_4756,53,Male,Rome,Cruise,Premium,2024-01-24,2024-02-14,2024-02-26,1,3819.71,3819.71,729.17,3090.54,In-Office,Credit Card,5
BK_10210,CUST_3678,65,Male,Cairo,Bus,Luxury,2023-07-20,2023-08-07,2023-08-15,5,3950.08,19750.4,454.39,19296.01,App,Debit Card,4
BK_10211,CUST_2646,45,Female,Tokyo,Train,Premium,2024-12-04,2025-01-06,2025-01-20,2,3756.9,7513.8,739.32,6774.48,Phone,Credit Card,2
BK_10212,CUST_1050,70,Male,Cairo,Flight,Premium,2024-05-01,2024-06-12,2024-06-19,5,2942.24,14711.2,7.61,14703.59,App,PayPal,4
BK_10213,CUST_4255,18,Male,Sydney,Bus,Standard,2023-01-22,2023-03-06,2023-03-09,3,2353.43,7060.29,1012.76,6047.53,In-Office,PayPal,5
BK_10214,CUST_1366,42,Female,Dubai,Flight,Premium,2024-11-18,2024-12-26,2024-12-31,1,949.52,949.52,5.06,944.46,Phone,PayPal,4
BK_10215,CUST_4929,71,Male,Sydney,Cruise,Luxury,2024-08-01,2024-09-30,2024-10-04,1,4572.52,4572.52,145.35,4427.17,Phone,Credit Card,5
BK_10216,CUST_3776,24,Male,Tokyo,Bus,Standard,2025-04-17,2025-06-04,2025-06-07,3,1209.26,3627.78,702.16,2925.62,App,Debit Card,4
BK_10217,CUST_4243,52,Male,Dubai,Bus,Budget,2024-09-04,2024-09-20,2024-09-23,3,4913.1,14739.3,1028.34,13710.96,Website,PayPal,1
BK_10218,CUST_5142,61,Male,Dubai,Flight,Luxury,2022-11-22,2022-12-16,2022-12-25,3,3527.21,10581.63,355.44,10226.19,Phone,Credit Card,5
BK_10219,CUST_1167,26,Female,Bangkok,Bus,Standard,2024-05-31,2024-06-11,2024-06-18,3,3399.95,10199.85,849.19,9350.66,Phone,Credit Card,5
BK_10220,CUST_4316,64,Female,Paris,Cruise,Premium,2022-08-09,2022-09-30,2022-10-04,5,2762.48,13812.4,1670.53,12141.87,Phone,Bank Transfer,4
BK_10221,CUST_4432,31,Female,Cairo,Train,Premium,2023-07-22,2023-08-11,2023-08-14,1,1075.39,1075.39,121.44,953.95,Phone,Debit Card,3
BK_10222,CUST_1638,42,Female,Bangkok,Train,Luxury,2022-08-08,2022-09-12,2022-09-15,4,547.05,2188.2,402.42,1785.78,Phone,PayPal,2
BK_10223,CUST_3735,30,Male,Bangkok,Train,Luxury,2025-05-25,2025-07-06,2025-07-13,2,4023.44,8046.88,1330.02,6716.86,In-Office,Debit Card,1
BK_10224,CUST_4610,73,Male,Dubai,Train,Budget,2022-12-09,2023-01-23,2023-01-29,6,1066.15,6396.9,918.4,5478.5,Website,Bank Transfer,5
BK_10225,CUST_2381,52,Female,New York,Flight,Standard,2023-06-12,2023-07-16,2023-07-20,1,2497.79,2497.79,398.87,2098.92,Website,PayPal,5
BK_10226,CUST_4873,46,Male,Bangkok,Flight,Luxury,2023-11-13,2023-12-06,2023-12-19,1,2546.39,2546.39,112.93,2433.46,Phone,Debit Card,4
BK_10227,CUST_2764,58,Male,Tokyo,Train,Luxury,2022-09-18,2022-10-19,2022-11-03,3,1630.42,4891.26,417.85,4473.41,Phone,Debit Card,5
BK_10228,CUST_2669,56,Male,Tokyo,Bus,Budget,2025-01-07,2025-02-28,2025-03-08,4,4543.66,18174.64,3364.66,14809.98,Phone,PayPal,5
BK_10229,CUST_1132,29,Male,Cairo,Bus,Budget,2023-09-26,2023-10-25,2023-11-06,5,2177.19,10885.95,1090.43,9795.52,Website,Credit Card,4
BK_10230,CUST_5348,49,Female,Rome,Train,Premium,2023-01-10,2023-02-27,2023-03-13,5,3925.0,19625.0,610.2,19014.8,In-Office,PayPal,2
BK_10231,CUST_4023,27,Female,Dubai,Cruise,Luxury,2025-01-06,2025-02-05,2025-02-14,6,4287.32,25723.92,1392.36,24331.56,In-Office,Credit Card,3
BK_10232,CUST_1976,51,Male,New York,Cruise,Standard,2024-11-08,2024-11-25,2024-12-06,3,3533.68,10601.04,708.36,9892.68,App,PayPal,1
BK_10233,CUST_2824,28,Male,Bangkok,Flight,Budget,2023-11-24,2024-01-21,2024-01-26,6,2507.77,15046.62,2135.49,12911.13,In-Office,Debit Card,4
BK_10234,CUST_4005,57,Female,Sydney,Train,Standard,2023-06-27,2023-07-22,2023-07-30,3,4705.82,14117.46,2307.54,11809.92,App,Credit Card,5
BK_10235,CUST_3891,36,Male,Auckland,Bus,Standard,2024-03-12,2024-05-11,2024-05-17,1,1165.25,1165.25,224.14,941.11,Phone,Debit Card,2
BK_10236,CUST_5295,61,Female,Sydney,Flight,Luxury,2023-06-10,2023-08-05,2023-08-20,5,3194.62,15973.1,3143.38,12829.72,Phone,Debit Card,3
BK_10237,CUST_4075,34,Female,Sydney,Cruise,Premium,2023-08-23,2023-09-18,2023-10-02,5,3131.4,15657.0,1758.37,13898.63,In-Office,Bank Transfer,5
BK_10238,CUST_3588,62,Female,Dubai,Flight,Premium,2025-01-18,2025-03-04,2025-03-15,6,888.77,5332.62,381.03,4951.59,Website,Debit Card,3
BK_10239,CUST_5362,66,Male,Sydney,Bus,Luxury,2022-08-05,2022-08-23,2022-09-04,2,1892.2,3784.4,13.52,3770.88,In-Office,Debit Card,3
BK_10240,CUST_2920,31,Male,Paris,Bus,Budget,2024-07-16,2024-09-13,2024-09-19,1,2839.02,2839.02,300.27,2538.75,In-Office,Credit Card,2
BK_10241,CUST_5901,52,Male,Tokyo,Flight,Premium,2024-08-13,2024-08-29,2024-09-06,2,2159.07,4318.14,343.49,3974.65,In-Office,PayPal,5
BK_10242,CUST_3583,57,Female,Dubai,Cruise,Budget,2025-04-11,2025-05-13,2025-05-23,4,1237.23,4948.92,786.87,4162.05,Phone,Debit Card,2
BK_10243,CUST_5720,65,Female,Paris,Cruise,Budget,2022-11-16,2022-12-24,2023-01-01,3,1435.03,4305.09,431.08,3874.01,App,Debit Card,3
BK_10244,CUST_3046,53,Female,Sydney,Flight,Budget,2024-07-22,2024-09-09,2024-09-13,2,4930.59,9861.18,1209.34,8651.84,Phone,Debit Card,3
BK_10245,CUST_2566,53,Female,Rome,Flight,Budget,2023-08-29,2023-09-27,2023-10-12,6,4165.06,24990.36,1313.31,23677.05,App,Debit Card,3
BK_10246,CUST_4919,25,Female,New York,Flight,Standard,2023-10-13,2023-11-05,2023-11-11,6,3079.05,18474.3,421.97,18052.33,Phone,Bank Transfer,2
BK_10247,CUST_4564,40,Male,Dubai,Bus,Luxury,2025-01-21,2025-02-23,2025-03-01,2,3464.25,6928.5,87.38,6841.12,Phone,Debit Card,1
BK_10248,CUST_5779,63,Male,Dubai,Train,Luxury,2025-04-28,2025-05-22,2025-05-25,5,2733.17,13665.85,39.08,13626.77,Phone,Credit Card,1
BK_10249,CUST_3288,73,Female,Sydney,Cruise,Budget,2025-03-03,2025-04-11,2025-04-25,5,2279.33,11396.65,2046.32,9350.33,App,PayPal,2
BK_10250,CUST_5069,53,Male,Dubai,Cruise,Standard,2022-09-21,2022-10-17,2022-10-24,4,1451.37,5805.48,138.12,5667.36,Phone,Debit Card,4
BK_10251,CUST_1427,47,Male,Auckland,Cruise,Standard,2025-01-09,2025-02-26,2025-03-12,5,2130.72,10653.6,1646.13,9007.47,Phone,Debit Card,2
BK_10252,CUST_3881,20,Male,Tokyo,Train,Budget,2022-07-17,2022-07-29,2022-08-03,5,2672.86,13364.3,1697.46,11666.84,Website,Credit Card,3
BK_10253,CUST_2172,51,Male,Cairo,Cruise,Standard,2024-02-06,2024-02-23,2024-03-02,2,4022.33,8044.66,879.7,7164.96,Website,Debit Card,5
BK_10254,CUST_2509,54,Female,Bangkok,Train,Premium,2022-11-16,2023-01-09,2023-01-20,5,581.69,2908.45,456.8,2451.65,In-Office,Bank Transfer,2
BK_10255,CUST_4227,66,Female,Sydney,Bus,Budget,2025-01-10,2025-02-07,2025-02-19,4,3343.67,13374.68,1762.6,11612.08,Phone,Credit Card,4
BK_10256,CUST_5593,43,Male,New York,Bus,Premium,2025-05-19,2025-07-11,2025-07-22,1,2120.17,2120.17,227.15,1893.02,Phone,PayPal,3
BK_10257,CUST_5932,59,Male,Tokyo,Cruise,Premium,2025-01-06,2025-02-06,2025-02-19,4,719.14,2876.56,437.63,2438.93,Phone,Debit Card,2
BK_10258,CUST_4023,35,Female,Auckland,Train,Budget,2022-12-29,2023-02-06,2023-02-20,4,1770.62,7082.48,810.87,6271.61,In-Office,Debit Card,1
BK_10259,CUST_1211,36,Female,Auckland,Bus,Budget,2025-06-06,2025-07-22,2025-07-28,3,4216.7,12650.1,982.26,11667.84,In-Office,PayPal,5
BK_10260,CUST_1588,32,Female,Dubai,Train,Luxury,2023-03-06,2023-04-05,2023-04-18,5,3803.41,19017.05,2173.49,16843.56,In-Office,Debit Card,1
BK_10261,CUST_3081,24,Male,Cairo,Cruise,Budget,2024-08-22,2024-10-21,2024-10-24,2,2207.13,4414.26,71.71,4342.55,App,Credit Card,5
BK_10262,CUST_2798,44,Female,Tokyo,Bus,Luxury,2022-07-29,2022-09-17,2022-09-20,1,3952.57,3952.57,357.09,3595.48,In-Office,PayPal,4
BK_10263,CUST_4512,74,Female,Sydney,Bus,Budget,2025-03-04,2025-03-23,2025-03-29,6,4137.25,24823.5,4742.12,20081.38,Phone,Bank Transfer,1
BK_10264,CUST_1095,43,Male,Auckland,Flight,Premium,2025-03-08,2025-05-02,2025-05-10,2,1404.1,2808.2,163.33,2644.87,Website,Credit Card,5
BK_10265,CUST_3720,57,Female,Sydney,Cruise,Budget,2022-12-19,2023-01-21,2023-01-26,5,1942.97,9714.85,1604.88,8109.97,App,Credit Card,2
BK_10266,CUST_2384,38,Female,Sydney,Train,Premium,2025-02-19,2025-04-02,2025-04-08,1,2262.93,2262.93,305.42,1957.51,Website,Credit Card,3
BK_10267,CUST_3336,26,Female,New York,Cruise,Premium,2023-08-21,2023-10-03,2023-10-15,1,4725.69,4725.69,585.06,4140.63,Website,Credit Card,2
BK_10268,CUST_2798,39,Male,Auckland,Bus,Premium,2023-01-06,2023-01-21,2023-01-24,2,2519.78,5039.56,954.63,4084.93,In-Office,Credit Card,1
BK_10269,CUST_3337,39,Male,Bangkok,Flight,Standard,2022-11-02,2022-12-22,2022-12-28,3,2513.93,7541.79,709.92,6831.87,Phone,Debit Card,4
BK_10270,CUST_4742,24,Male,New York,Train,Budget,2024-07-21,2024-08-15,2024-08-25,3,717.79,2153.37,374.99,1778.38,Phone,PayPal,3
BK_10271,CUST_4952,48,Male,Bangkok,Train,Luxury,2023-06-27,2023-07-15,2023-07-20,6,3650.83,21904.98,245.63,21659.35,In-Office,PayPal,5
BK_10272,CUST_4641,26,Female,Sydney,Bus,Luxury,2023-04-09,2023-04-19,2023-04-30,1,4709.58,4709.58,365.68,4343.9,In-Office,Debit Card,5
BK_10273,CUST_5323,18,Male,Sydney,Train,Luxury,2024-07-21,2024-09-06,2024-09-15,4,516.86,2067.44,94.36,1973.08,Phone,Debit Card,3
BK_10274,CUST_3343,54,Male,Cairo,Flight,Luxury,2024-09-12,2024-10-31,2024-11-13,2,2929.98,5859.96,702.85,5157.11,In-Office,PayPal,4
BK_10275,CUST_2515,21,Male,Sydney,Train,Budget,2023-07-12,2023-08-26,2023-08-31,1,1711.34,1711.34,324.2,1387.14,In-Office,PayPal,5
BK_10276,CUST_1154,54,Female,Auckland,Bus,Premium,2024-05-30,2024-06-19,2024-06-26,2,1967.61,3935.22,634.75,3300.47,In-Office,Bank Transfer,1
BK_10277,CUST_3997,60,Male,Rome,Cruise,Standard,2023-06-16,2023-08-02,2023-08-08,2,3551.5,7103.0,30.41,7072.59,App,Debit Card,4
BK_10278,CUST_3176,33,Male,Auckland,Train,Budget,2025-03-30,2025-04-24,2025-04-29,6,1846.31,11077.86,1254.72,9823.14,In-Office,Debit Card,5
BK_10279,CUST_4672,74,Female,Bangkok,Cruise,Premium,2022-12-08,2022-12-22,2023-01-05,1,1776.47,1776.47,177.52,1598.95,In-Office,Debit Card,4
BK_10280,CUST_1972,47,Female,Sydney,Bus,Budget,2024-10-30,2024-12-26,2025-01-02,4,2715.15,10860.6,943.93,9916.67,Website,PayPal,4
BK_10281,CUST_2209,74,Male,Bangkok,Train,Standard,2023-08-21,2023-10-10,2023-10-20,5,3624.2,18121.0,2918.12,15202.88,Phone,Bank Transfer,5
BK_10282,CUST_5313,26,Female,Bangkok,Cruise,Budget,2023-12-14,2024-02-04,2024-02-09,1,815.95,815.95,97.02,718.93,In-Office,Bank Transfer,4
BK_10283,CUST_4581,72,Male,Dubai,Flight,Premium,2024-07-30,2024-09-02,2024-09-08,6,4012.51,24075.06,1260.51,22814.55,App,PayPal,3
BK_10284,CUST_4976,59,Male,Cairo,Train,Standard,2024-12-22,2025-02-03,2025-02-10,2,4630.42,9260.84,240.2,9020.64,In-Office,Debit Card,4
BK_10285,CUST_3529,44,Female,New York,Cruise,Standard,2024-12-16,2025-02-04,2025-02-13,6,1329.53,7977.18,515.26,7461.92,Website,Bank Transfer,3
BK_10286,CUST_3237,69,Female,New York,Flight,Budget,2024-07-07,2024-07-23,2024-07-28,3,1666.23,4998.69,837.68,4161.01,Website,Bank Transfer,2
BK_10287,CUST_5636,22,Female,Bangkok,Cruise,Premium,2022-10-07,2022-11-02,2022-11-09,1,4903.03,4903.03,504.36,4398.67,Phone,Credit Card,5
BK_10288,CUST_5139,58,Female,Sydney,Train,Luxury,2023-03-07,2023-04-13,2023-04-24,4,1165.9,4663.6,779.18,3884.42,Phone,Credit Card,4
BK_10289,CUST_5844,36,Female,Auckland,Cruise,Standard,2022-08-01,2022-09-23,2022-10-05,5,1992.44,9962.2,1102.36,8859.84,In-Office,Credit Card,4
BK_10290,CUST_4741,57,Female,Tokyo,Flight,Premium,2022-10-03,2022-11-13,2022-11-17,6,1621.17,9727.02,1827.95,7899.07,Website,Debit Card,1
BK_10291,CUST_1288,30,Male,Tokyo,Cruise,Budget,2024-06-12,2024-08-01,2024-08-16,2,1796.37,3592.74,171.04,3421.7,In-Office,Bank Transfer,5
BK_10292,CUST_2773,23,Male,Tokyo,Bus,Budget,2024-08-15,2024-09-20,2024-09-27,2,1599.25,3198.5,91.62,3106.88,Website,PayPal,5
BK_10293,CUST_5767,51,Male,Paris,Train,Premium,2025-03-19,2025-04-21,2025-05-04,1,2747.06,2747.06,488.98,2258.08,In-Office,Bank Transfer,1
BK_10294,CUST_2885,50,Male,Tokyo,Bus,Budget,2023-06-18,2023-08-11,2023-08-18,2,1852.12,3704.24,650.85,3053.39,In-Office,Debit Card,3
BK_10295,CUST_1536,55,Female,Dubai,Cruise,Luxury,2023-02-06,2023-03-16,2023-03-26,5,4583.61,22918.05,249.79,22668.26,Phone,Credit Card,1
BK_10296,CUST_1016,52,Male,Sydney,Train,Standard,2024-09-13,2024-09-28,2024-10-09,6,1307.71,7846.26,1419.75,6426.51,App,Credit Card,2
BK_10297,CUST_2002,57,Male,Dubai,Bus,Luxury,2024-06-16,2024-07-27,2024-08-01,1,4635.75,4635.75,762.24,3873.51,App,Bank Transfer,2
BK_10298,CUST_5853,61,Male,New York,Cruise,Standard,2023-05-20,2023-06-26,2023-06-29,1,4559.84,4559.84,634.3,3925.54,Phone,Credit Card,3
BK_10299,CUST_2048,43,Female,Auckland,Bus,Premium,2023-05-03,2023-05-20,2023-05-29,4,4596.07,18384.28,3302.94,15081.34,Phone,PayPal,5
BK_10300,CUST_5093,35,Male,Bangkok,Bus,Luxury,2023-10-28,2023-11-28,2023-12-13,1,1458.36,1458.36,61.06,1397.3,App,PayPal,3
BK_10301,CUST_1053,48,Female,Cairo,Bus,Standard,2024-03-17,2024-04-29,2024-05-03,4,4969.75,19879.0,424.3,19454.7,In-Office,Bank Transfer,2
BK_10302,CUST_1540,29,Female,Sydney,Train,Budget,2024-08-26,2024-09-20,2024-09-23,3,3718.39,11155.17,1452.41,9702.76,In-Office,PayPal,5
BK_10303,CUST_2755,71,Female,Sydney,Train,Budget,2025-02-02,2025-03-05,2025-03-20,4,3149.31,12597.24,2502.58,10094.66,In-Office,PayPal,2
BK_10304,CUST_5338,70,Male,New York,Cruise,Premium,2024-07-21,2024-09-12,2024-09-15,2,851.14,1702.28,46.43,1655.85,App,Credit Card,1
BK_10305,CUST_4554,52,Male,Rome,Bus,Budget,2024-01-30,2024-02-23,2024-03-06,5,2657.25,13286.25,989.18,12297.07,App,PayPal,4
BK_10306,CUST_4398,20,Male,Tokyo,Bus,Premium,2025-05-21,2025-05-31,2025-06-10,5,3178.32,15891.6,2539.91,13351.69,App,Credit Card,4
BK_10307,CUST_5793,25,Female,Tokyo,Flight,Budget,2025-06-04,2025-06-14,2025-06-20,6,2293.02,13758.12,66.61,13691.51,In-Office,Debit Card,3
BK_10308,CUST_1184,18,Male,Tokyo,Bus,Premium,2022-12-22,2023-01-29,2023-02-08,2,3087.79,6175.58,66.33,6109.25,Website,Bank Transfer,4
BK_10309,CUST_5943,30,Female,Sydney,Cruise,Luxury,2023-05-29,2023-06-23,2023-06-27,5,3911.86,19559.3,2846.3,16713.0,App,Debit Card,1
BK_10310,CUST_4278,39,Male,New York,Bus,Standard,2024-09-19,2024-10-08,2024-10-20,2,1675.52,3351.04,153.67,3197.37,Website,Bank Transfer,1
BK_10311,CUST_3935,70,Male,Dubai,Flight,Luxury,2023-04-22,2023-05-22,2023-06-04,2,1281.04,2562.08,312.65,2249.43,In-Office,Bank Transfer,4
BK_10312,CUST_2365,43,Male,Bangkok,Train,Standard,2022-12-30,2023-02-26,2023-03-01,6,1016.04,6096.24,464.99,5631.25,In-Office,Debit Card,3
BK_10313,CUST_2834,37,Female,Sydney,Cruise,Luxury,2023-01-20,2023-03-01,2023-03-11,2,3794.3,7588.6,1257.48,6331.12,In-Office,Credit Card,5
BK_10314,CUST_4419,53,Male,Cairo,Train,Standard,2024-07-12,2024-08-01,2024-08-05,5,2132.83,10664.15,15.5,10648.65,In-Office,Debit Card,1
BK_10315,CUST_3154,59,Male,Tokyo,Cruise,Standard,2023-03-19,2023-04-05,2023-04-17,4,2889.03,11556.12,1734.72,9821.4,App,Credit Card,5
BK_10316,CUST_4120,65,Male,Paris,Flight,Budget,2023-03-28,2023-04-21,2023-04-29,6,2046.09,12276.54,2270.15,10006.39,In-Office,Debit Card,2
BK_10317,CUST_2165,61,Male,Sydney,Cruise,Premium,2024-09-05,2024-10-23,2024-11-01,1,4028.33,4028.33,766.34,3261.99,In-Office,Bank Transfer,5
BK_10318,CUST_5072,55,Female,Sydney,Cruise,Standard,2024-03-29,2024-04-13,2024-04-16,5,1662.14,8310.7,1228.15,7082.55,In-Office,Credit Card,2
BK_10319,CUST_4824,73,Female,Bangkok,Bus,Budget,2025-04-05,2025-05-09,2025-05-13,6,799.2,4795.2,243.81,4551.39,Website,Credit Card,3
BK_10320,CUST_5444,60,Male,Paris,Bus,Premium,2025-02-16,2025-04-03,2025-04-15,2,4811.56,9623.12,1356.99,8266.13,App,Debit Card,1
BK_10321,CUST_1417,71,Female,Auckland,Bus,Luxury,2023-01-07,2023-02-17,2023-03-04,3,3631.83,10895.49,896.01,9999.48,In-Office,Credit Card,3
BK_10322,CUST_3208,48,Female,New York,Train,Budget,2024-12-09,2025-01-24,2025-02-07,6,4321.04,25926.24,2055.42,23870.82,Phone,PayPal,4
BK_10323,CUST_4442,32,Female,Tokyo,Cruise,Standard,2024-05-28,2024-06-23,2024-07-07,3,2785.08,8355.24,748.26,7606.98,Website,Debit Card,2
